onset,offset,midi_number,pitch_name,duration,staff,measure,beat_in_measure, instrument,tie_type,mode,select_time
124.0,125.0,91,G6,1.0,0,42,2.0,flute,None,note,0
125.0,126.0,91,G6,1.0,0,42,3.0,flute,None,note,0
126.0,128.0,91,G6,2.0,0,43,1.0,flute,None,note,0
128.0,128.5,88,E6,0.5,0,43,3.0,flute,None,note,0
128.5,129.0,84,C6,0.5,0,43,3.5,flute,None,note,0
129.0,131.0,79,G5,2.0,0,44,1.0,flute,None,note,0
131.0,132.0,78,F#5,1.0,0,44,3.0,flute,None,note,0
132.0,133.0,77,F5,1.0,0,45,1.0,flute,None,note,0
133.0,134.0,76,E5,1.0,0,45,2.0,flute,None,note,0
134.0,135.0,74,D5,1.0,0,45,3.0,flute,None,note,0
135.0,137.0,72,C5,2.0,0,46,1.0,flute,None,note,0
137.0,137.5,74,D5,0.5,0,46,3.0,flute,None,note,0
137.5,137.75,72,C5,0.25,0,46,3.5,flute,None,note,0
137.75,138.0,74,D5,0.25,0,46,3.75,flute,None,note,0
138.0,139.0,76,E5,1.0,0,47,1.0,flute,None,note,0
139.0,140.0,77,F5,1.0,0,47,2.0,flute,None,note,0
140.0,141.0,79,G5,1.0,0,47,3.0,flute,None,note,0
141.0,143.0,81,A5,2.0,0,48,1.0,flute,None,note,0
143.0,144.0,80,G#5,1.0,0,48,3.0,flute,None,note,0
144.0,145.0,79,G5,1.0,0,49,1.0,flute,None,note,0
145.0,146.0,78,F#5,1.0,0,49,2.0,flute,None,note,0
146.0,147.0,76,E5,1.0,0,49,3.0,flute,None,note,0
147.0,148.0,74,D5,1.0,0,50,1.0,flute,None,note,0
148.0,149.0,78,F#5,1.0,0,50,2.0,flute,None,note,0
149.0,149.5,79,G5,0.5,0,50,3.0,flute,None,note,0
149.5,149.75,78,F#5,0.25,0,50,3.5,flute,None,note,0
149.75,150.0,79,G5,0.25,0,50,3.75,flute,None,note,0
150.0,151.0,81,A5,1.0,0,51,1.0,flute,None,note,0
151.0,152.0,83,B5,1.0,0,51,2.0,flute,None,note,0
152.0,153.0,84,C6,1.0,0,51,3.0,flute,None,note,0
153.0,155.0,86,D6,2.0,0,52,1.0,flute,None,note,0
155.0,156.0,85,C#6,1.0,0,52,3.0,flute,None,note,0
156.0,157.0,84,C6,1.0,0,53,1.0,flute,None,note,0
157.0,158.0,83,B5,1.0,0,53,2.0,flute,None,note,0
158.0,159.0,81,A5,1.0,0,53,3.0,flute,None,note,0
159.0,161.0,79,G5,2.0,0,54,1.0,flute,None,note,0
161.0,161.5,81,A5,0.5,0,54,3.0,flute,None,note,0
161.5,161.75,79,G5,0.25,0,54,3.5,flute,None,note,0
161.75,162.0,81,A5,0.25,0,54,3.75,flute,None,note,0
162.0,163.0,83,B5,1.0,0,55,1.0,flute,None,note,0
163.0,164.0,84,C6,1.0,0,55,2.0,flute,None,note,0
164.0,165.0,86,D6,1.0,0,55,3.0,flute,None,note,0
165.0,166.0,88,E6,1.0,0,56,1.0,flute,None,note,0
166.0,167.0,83,B5,1.0,0,56,2.0,flute,None,note,0
167.0,168.0,84,C6,1.0,0,56,3.0,flute,None,note,0
168.0,169.0,81,A5,1.0,0,57,1.0,flute,None,note,0
169.0,170.0,76,E5,1.0,0,57,2.0,flute,None,note,0
170.0,171.0,77,F5,1.0,0,57,3.0,flute,None,note,0
171.0,171.5,79,G5,0.5,0,58,1.0,flute,None,note,0
171.5,172.0,81,A5,0.5,0,58,1.5,flute,None,note,0
172.0,172.5,79,G5,0.5,0,58,2.0,flute,None,note,0
172.5,173.0,76,E5,0.5,0,58,2.5,flute,None,note,0
173.0,173.5,77,F5,0.5,0,58,3.0,flute,None,note,0
173.5,174.0,74,D5,0.5,0,58,3.5,flute,None,note,0
174.0,175.0,72,C5,1.0,0,59,1.0,flute,None,note,0
189.0,191.0,86,D6,2.0,0,64,1.0,flute,None,note,0
191.0,192.0,85,C#6,1.0,0,64,3.0,flute,None,note,0
192.0,193.0,84,C6,1.0,0,65,1.0,flute,None,note,0
193.0,194.0,83,B5,1.0,0,65,2.0,flute,None,note,0
194.0,195.0,81,A5,1.0,0,65,3.0,flute,None,note,0
195.0,196.0,79,G5,1.0,0,66,1.0,flute,None,note,0
201.0,203.0,91,G6,2.0,0,68,1.0,flute,None,note,0
203.0,204.0,90,F#6,1.0,0,68,3.0,flute,None,note,0
204.0,204.5,89,F6,0.5,0,69,1.0,flute,None,note,0
205.0,205.5,86,D6,0.5,0,69,2.0,flute,None,note,0
206.0,206.5,83,B5,0.5,0,69,3.0,flute,None,note,0
207.0,209.0,91,G6,2.0,0,70,1.0,flute,None,note,0
209.0,210.0,90,F#6,1.0,0,70,3.0,flute,None,note,0
210.0,210.5,89,F6,0.5,0,71,1.0,flute,None,note,0
211.0,211.5,86,D6,0.5,0,71,2.0,flute,None,note,0
212.0,212.5,83,B5,0.5,0,71,3.0,flute,None,note,0
213.0,214.0,84,C6,1.0,0,72,1.0,flute,None,note,0
214.0,215.0,84,C6,1.0,0,72,2.0,flute,None,note,0
215.0,216.0,84,C6,1.0,0,72,3.0,flute,None,note,0
216.0,217.0,89,F6,1.0,0,73,1.0,flute,None,note,0
217.0,218.0,89,F6,1.0,0,73,2.0,flute,None,note,0
218.0,219.0,89,F6,1.0,0,73,3.0,flute,None,note,0
219.0,220.0,86,D6,1.0,0,74,1.0,flute,None,note,0
220.0,221.0,86,D6,1.0,0,74,2.0,flute,None,note,0
221.0,222.0,86,D6,1.0,0,74,3.0,flute,None,note,0
222.0,223.0,84,C6,1.0,0,75,1.0,flute,None,note,0
239.0,240.0,79,G5,1.0,0,80,3.0,flute,None,note,0
240.0,242.0,81,A5,2.0,0,81,1.0,flute,None,note,0
242.0,243.0,83,B5,1.0,0,81,3.0,flute,None,note,0
243.0,245.0,84,C6,2.0,0,82,1.0,flute,None,note,0
245.0,246.0,87,E-6,1.0,0,82,3.0,flute,None,note,0
246.0,247.0,86,D6,1.0,0,83,1.0,flute,None,note,0
253.0,254.0,91,G6,1.0,0,85,2.0,flute,None,note,0
254.0,255.0,91,G6,1.0,0,85,3.0,flute,None,note,0
255.0,257.0,91,G6,2.0,0,86,1.0,flute,None,note,0
257.0,257.5,88,E6,0.5,0,86,3.0,flute,None,note,0
257.5,258.0,84,C6,0.5,0,86,3.5,flute,None,note,0
258.0,260.0,79,G5,2.0,0,87,1.0,flute,None,note,0
260.0,261.0,78,F#5,1.0,0,87,3.0,flute,None,note,0
261.0,262.0,77,F5,1.0,0,88,1.0,flute,None,note,0
262.0,263.0,76,E5,1.0,0,88,2.0,flute,None,note,0
263.0,264.0,74,D5,1.0,0,88,3.0,flute,None,note,0
264.0,266.0,72,C5,2.0,0,89,1.0,flute,None,note,0
266.0,266.5,74,D5,0.5,0,89,3.0,flute,None,note,0
266.5,266.75,72,C5,0.25,0,89,3.5,flute,None,note,0
