onset,offset,midi_number,pitch_name,duration,staff,measure,beat_in_measure, instrument,tie_type,mode,select_time
546.0,546.5,60,C4,0.5,0,137,3.0,bassoon2,None,note,0
546.5,547.0,60,C4,0.5,0,137,3.5,bassoon2,None,note,0
547.0,547.5,55,G3,0.5,0,137,4.0,bassoon2,None,note,0
547.5,548.0,55,G3,0.5,0,137,4.5,bassoon2,None,note,0
548.0,548.5,60,C4,0.5,0,138,1.0,bassoon2,None,note,0
548.5,549.0,60,C4,0.5,0,138,1.5,bassoon2,None,note,0
549.0,549.5,55,G3,0.5,0,138,2.0,bassoon2,None,note,0
549.5,550.0,55,G3,0.5,0,138,2.5,bassoon2,None,note,0
550.0,550.5,52,E3,0.5,0,138,3.0,bassoon2,None,note,0
550.5,551.0,52,E3,0.5,0,138,3.5,bassoon2,None,note,0
551.0,551.5,48,C3,0.5,0,138,4.0,bassoon2,None,note,0
551.5,552.0,48,C3,0.5,0,138,4.5,bassoon2,None,note,0
552.0,553.0,55,G3,1.0,0,139,1.0,bassoon2,None,note,0
553.0,554.0,59,B3,1.0,0,139,2.0,bassoon2,None,note,0
555.0,556.0,60,C4,1.0,0,139,4.0,bassoon2,None,note,0
557.0,558.0,59,B3,1.0,0,140,2.0,bassoon2,None,note,0
559.0,560.0,60,C4,1.0,0,140,4.0,bassoon2,None,note,0
560.0,560.5,59,B3,0.5,0,141,1.0,bassoon2,None,note,0
560.5,561.0,60,C4,0.5,0,141,1.5,bassoon2,None,note,0
561.0,561.5,59,B3,0.5,0,141,2.0,bassoon2,None,note,0
561.5,562.0,60,C4,0.5,0,141,2.5,bassoon2,None,note,0
562.0,562.5,59,B3,0.5,0,141,3.0,bassoon2,None,note,0
562.5,563.0,60,C4,0.5,0,141,3.5,bassoon2,None,note,0
563.0,563.5,59,B3,0.5,0,141,4.0,bassoon2,None,note,0
563.5,564.0,60,C4,0.5,0,141,4.5,bassoon2,None,note,0
564.0,565.0,59,B3,1.0,0,142,1.0,bassoon2,None,note,0
566.0,567.0,55,G3,1.0,0,142,3.0,bassoon2,None,note,0
567.0,568.0,55,G3,1.0,0,142,4.0,bassoon2,None,note,0
568.0,572.0,55,G3,4.0,0,143,1.0,bassoon2,None,note,0
588.0,589.0,43,G2,1.0,0,148,1.0,bassoon2,None,note,0
589.0,590.0,47,B2,1.0,0,148,2.0,bassoon2,None,note,0
590.0,591.0,50,D3,1.0,0,148,3.0,bassoon2,None,note,0
