onset,offset,midi_number,pitch_name,duration,staff,measure,beat_in_measure, instrument,tie_type,mode,select_time
411.0,411.5,62,D4,0.5,0,103,4.0,violoncello,None,note,0
411.5,412.0,59,B3,0.5,0,103,4.5,violoncello,None,note,0
412.0,412.5,54,F#3,0.5,0,104,1.0,violoncello,None,note,0
412.5,413.0,60,C4,0.5,0,104,1.5,violoncello,None,note,0
413.0,413.5,62,D4,0.5,0,104,2.0,violoncello,None,note,0
413.5,414.0,60,C4,0.5,0,104,2.5,violoncello,None,note,0
414.0,414.5,54,F#3,0.5,0,104,3.0,violoncello,None,note,0
414.5,415.0,60,C4,0.5,0,104,3.5,violoncello,None,note,0
415.0,415.5,62,D4,0.5,0,104,4.0,violoncello,None,note,0
415.5,416.0,60,C4,0.5,0,104,4.5,violoncello,None,note,0
416.0,416.5,55,G3,0.5,0,105,1.0,violoncello,None,note,0
416.5,417.0,59,B3,0.5,0,105,1.5,violoncello,None,note,0
417.0,417.5,62,D4,0.5,0,105,2.0,violoncello,None,note,0
417.5,418.0,59,B3,0.5,0,105,2.5,violoncello,None,note,0
418.0,418.5,55,G3,0.5,0,105,3.0,violoncello,None,note,0
418.5,419.0,59,B3,0.5,0,105,3.5,violoncello,None,note,0
419.0,419.5,62,D4,0.5,0,105,4.0,violoncello,None,note,0
419.5,420.0,59,B3,0.5,0,105,4.5,violoncello,None,note,0
420.0,420.5,54,F#3,0.5,0,106,1.0,violoncello,None,note,0
420.5,421.0,60,C4,0.5,0,106,1.5,violoncello,None,note,0
421.0,421.5,62,D4,0.5,0,106,2.0,violoncello,None,note,0
421.5,422.0,60,C4,0.5,0,106,2.5,violoncello,None,note,0
422.0,422.5,54,F#3,0.5,0,106,3.0,violoncello,None,note,0
422.5,423.0,60,C4,0.5,0,106,3.5,violoncello,None,note,0
423.0,423.5,62,D4,0.5,0,106,4.0,violoncello,None,note,0
423.5,424.0,60,C4,0.5,0,106,4.5,violoncello,None,note,0
424.0,425.0,59,B3,1.0,0,107,1.0,violoncello,None,note,0
430.0,430.5,50,D3,0.5,0,108,3.0,violoncello,None,note,0
431.0,431.5,50,D3,0.5,0,108,4.0,violoncello,None,note,0
432.0,433.0,55,G3,1.0,0,109,1.0,violoncello,None,note,0
438.0,438.5,50,D3,0.5,0,110,3.0,violoncello,None,note,0
439.0,439.5,50,D3,0.5,0,110,4.0,violoncello,None,note,0
440.0,440.5,55,G3,0.5,0,111,1.0,violoncello,None,note,0
441.0,441.5,59,B3,0.5,0,111,2.0,violoncello,None,note,0
441.5,442.0,58,A#3,0.5,0,111,2.5,violoncello,None,note,0
442.0,442.5,59,B3,0.5,0,111,3.0,violoncello,None,note,0
442.5,443.0,58,A#3,0.5,0,111,3.5,violoncello,None,note,0
443.0,443.5,59,B3,0.5,0,111,4.0,violoncello,None,note,0
443.5,444.0,56,G#3,0.5,0,111,4.5,violoncello,None,note,0
444.0,444.5,57,A3,0.5,0,112,1.0,violoncello,None,note,0
445.0,445.5,57,A3,0.5,0,112,2.0,violoncello,None,note,0
445.5,446.0,56,G#3,0.5,0,112,2.5,violoncello,None,note,0
446.0,446.5,57,A3,0.5,0,112,3.0,violoncello,None,note,0
446.5,447.0,56,G#3,0.5,0,112,3.5,violoncello,None,note,0
447.0,447.5,57,A3,0.5,0,112,4.0,violoncello,None,note,0
447.5,448.0,54,F#3,0.5,0,112,4.5,violoncello,None,note,0
448.0,448.5,55,G3,0.5,0,113,1.0,violoncello,None,note,0
449.0,449.5,52,E3,0.5,0,113,2.0,violoncello,None,note,0
449.5,450.0,52,E3,0.5,0,113,2.5,violoncello,None,note,0
450.0,450.5,48,C3,0.5,0,113,3.0,violoncello,None,note,0
450.5,451.0,48,C3,0.5,0,113,3.5,violoncello,None,note,0
451.0,451.5,50,D3,0.5,0,113,4.0,violoncello,None,note,0
451.5,452.0,50,D3,0.5,0,113,4.5,violoncello,None,note,0
452.0,452.5,55,G3,0.5,0,114,1.0,violoncello,None,note,0
453.0,453.5,59,B3,0.5,0,114,2.0,violoncello,None,note,0
453.5,454.0,58,A#3,0.5,0,114,2.5,violoncello,None,note,0
454.0,454.5,59,B3,0.5,0,114,3.0,violoncello,None,note,0
454.5,455.0,58,A#3,0.5,0,114,3.5,violoncello,None,note,0
455.0,455.5,59,B3,0.5,0,114,4.0,violoncello,None,note,0
455.5,456.0,56,G#3,0.5,0,114,4.5,violoncello,None,note,0
456.0,456.5,57,A3,0.5,0,115,1.0,violoncello,None,note,0
457.0,457.5,57,A3,0.5,0,115,2.0,violoncello,None,note,0
457.5,458.0,56,G#3,0.5,0,115,2.5,violoncello,None,note,0
458.0,458.5,57,A3,0.5,0,115,3.0,violoncello,None,note,0
458.5,459.0,56,G#3,0.5,0,115,3.5,violoncello,None,note,0
459.0,459.5,57,A3,0.5,0,115,4.0,violoncello,None,note,0
459.5,460.0,54,F#3,0.5,0,115,4.5,violoncello,None,note,0
460.0,460.5,55,G3,0.5,0,116,1.0,violoncello,None,note,0
461.0,461.5,52,E3,0.5,0,116,2.0,violoncello,None,note,0
461.5,462.0,52,E3,0.5,0,116,2.5,violoncello,None,note,0
462.0,462.5,48,C3,0.5,0,116,3.0,violoncello,None,note,0
462.5,463.0,48,C3,0.5,0,116,3.5,violoncello,None,note,0
463.0,463.5,50,D3,0.5,0,116,4.0,violoncello,None,note,0
463.5,464.0,50,D3,0.5,0,116,4.5,violoncello,None,note,0
464.0,465.0,55,G3,1.0,0,117,1.0,violoncello,None,note,0
465.0,466.0,55,G3,1.0,0,117,2.0,violoncello,None,note,0
467.0,468.0,50,D3,1.0,0,117,4.0,violoncello,None,note,0
469.0,470.0,55,G3,1.0,0,118,2.0,violoncello,None,note,0
471.0,472.0,50,D3,1.0,0,118,4.0,violoncello,None,note,0
473.0,474.0,55,G3,1.0,0,119,2.0,violoncello,None,note,0
475.0,476.0,50,D3,1.0,0,119,4.0,violoncello,None,note,0
476.0,477.0,55,G3,1.0,0,120,1.0,violoncello,None,note,0
477.0,478.0,55,G3,1.0,0,120,2.0,violoncello,None,note,0
478.0,479.0,43,G2,1.0,0,120,3.0,violoncello,None,note,0
480.0,481.0,48,C3,1.0,0,121,1.0,violoncello,None,note,0
481.5,481.6666666666667,43,G2,0.16666666666666666,0,121,2.5,violoncello,None,note,0
481.6666666666667,481.83333333333337,45,A2,0.16666666666666666,0,121,2.6666666666666665,violoncello,None,note,0
481.8333333333333,482.0,47,B2,0.16666666666666666,0,121,2.8333333333333335,violoncello,None,note,0
482.0,483.0,48,C3,1.0,0,121,3.0,violoncello,None,note,0
483.5,483.6666666666667,43,G2,0.16666666666666666,0,121,4.5,violoncello,None,note,0
