onset,offset,midi_number,pitch_name,duration,staff,measure,beat_in_measure, instrument,tie_type,mode,select_time
514.0,515.0,48,C3,1.0,0,129,3.0,timpani,None,note,0
517.0,517.75,48,C3,0.75,0,130,2.0,timpani,None,note,0
517.75,518.0,48,C3,0.25,0,130,2.75,timpani,None,note,0
518.0,519.0,48,C3,1.0,0,130,3.0,timpani,None,note,0
521.0,521.75,48,C3,0.75,0,131,2.0,timpani,None,note,0
521.75,522.0,48,C3,0.25,0,131,2.75,timpani,None,note,0
522.0,523.0,48,C3,1.0,0,131,3.0,timpani,None,note,0
525.0,525.75,48,C3,0.75,0,132,2.0,timpani,None,note,0
525.75,526.0,48,C3,0.25,0,132,2.75,timpani,None,note,0
526.0,527.0,48,C3,1.0,0,132,3.0,timpani,None,note,0
529.0,529.75,48,C3,0.75,0,133,2.0,timpani,None,note,0
529.75,530.0,48,C3,0.25,0,133,2.75,timpani,None,note,0
530.0,531.0,48,C3,1.0,0,133,3.0,timpani,None,note,0
533.0,533.75,48,C3,0.75,0,134,2.0,timpani,None,note,0
533.75,534.0,48,C3,0.25,0,134,2.75,timpani,None,note,0
534.0,535.0,48,C3,1.0,0,134,3.0,timpani,None,note,0
536.0,537.0,48,C3,1.0,0,135,1.0,timpani,None,note,0
538.0,539.0,43,G2,1.0,0,135,3.0,timpani,None,note,0
540.0,541.0,48,C3,1.0,0,136,1.0,timpani,None,note,0
542.0,543.0,43,G2,1.0,0,136,3.0,timpani,None,note,0
544.0,545.0,48,C3,1.0,0,137,1.0,timpani,None,note,0
545.0,546.0,43,G2,1.0,0,137,2.0,timpani,None,note,0
546.0,547.0,48,C3,1.0,0,137,3.0,timpani,None,note,0
547.0,548.0,43,G2,1.0,0,137,4.0,timpani,None,note,0
548.0,549.0,48,C3,1.0,0,138,1.0,timpani,None,note,0
549.0,549.5,48,C3,0.5,0,138,2.0,timpani,None,note,0
549.5,550.0,48,C3,0.5,0,138,2.5,timpani,None,note,0
550.0,551.0,48,C3,1.0,0,138,3.0,timpani,None,note,0
551.0,552.0,48,C3,1.0,0,138,4.0,timpani,None,note,0
552.0,553.0,43,G2,1.0,0,139,1.0,timpani,None,note,0
554.0,555.0,48,C3,1.0,0,139,3.0,timpani,None,note,0
556.0,557.0,43,G2,1.0,0,140,1.0,timpani,None,note,0
558.0,559.0,48,C3,1.0,0,140,3.0,timpani,None,note,0
560.0,561.0,43,G2,1.0,0,141,1.0,timpani,None,note,0
561.0,562.0,43,G2,1.0,0,141,2.0,timpani,None,note,0
562.0,563.0,43,G2,1.0,0,141,3.0,timpani,None,note,0
563.0,564.0,43,G2,1.0,0,141,4.0,timpani,None,note,0
564.0,565.0,43,G2,1.0,0,142,1.0,timpani,None,note,0
566.0,567.0,43,G2,1.0,0,142,3.0,timpani,None,note,0
567.0,568.0,43,G2,1.0,0,142,4.0,timpani,None,note,0
568.0,572.0,43,G2,4.0,0,143,1.0,timpani,None,note,0
624.0,625.0,43,G2,1.0,0,157,1.0,timpani,None,note,0
626.0,627.0,43,G2,1.0,0,157,3.0,timpani,None,note,0
628.0,629.0,43,G2,1.0,0,158,1.0,timpani,None,note,0
632.0,633.0,43,G2,1.0,0,159,1.0,timpani,None,note,0
634.0,635.0,43,G2,1.0,0,159,3.0,timpani,None,note,0
636.0,637.0,43,G2,1.0,0,160,1.0,timpani,None,note,0
640.0,641.0,43,G2,1.0,0,161,1.0,timpani,None,note,0
642.0,643.0,43,G2,1.0,0,161,3.0,timpani,None,note,0
644.0,645.0,43,G2,1.0,0,162,1.0,timpani,None,note,0
648.0,649.0,43,G2,1.0,0,163,1.0,timpani,None,note,0
650.0,651.0,43,G2,1.0,0,163,3.0,timpani,None,note,0
652.0,653.0,43,G2,1.0,0,164,1.0,timpani,None,note,0
656.0,657.0,43,G2,1.0,0,165,1.0,timpani,None,note,0
660.0,661.0,43,G2,1.0,0,166,1.0,timpani,None,note,0
800.0,802.0,48,C3,2.0,0,201,1.0,timpani,None,note,0
802.0,803.5,48,C3,1.5,0,201,3.0,timpani,None,note,0
803.5,804.0,48,C3,0.5,0,201,4.5,timpani,None,note,0
804.0,805.0,48,C3,1.0,0,202,1.0,timpani,None,note,0
805.0,806.0,48,C3,1.0,0,202,2.0,timpani,None,note,0
806.0,807.0,48,C3,1.0,0,202,3.0,timpani,None,note,0
807.0,808.0,48,C3,1.0,0,202,4.0,timpani,None,note,0
808.0,816.0,48,C3,8.0,0,203,1.0,timpani,<music21.tie.Tie start>,note,1
816.0,817.0,48,C3,1.0,0,205,1.0,timpani,None,note,0
817.0,818.0,48,C3,1.0,0,205,2.0,timpani,None,note,0
818.0,819.0,48,C3,1.0,0,205,3.0,timpani,None,note,0
819.0,820.0,48,C3,1.0,0,205,4.0,timpani,None,note,0
820.0,821.0,48,C3,1.0,0,206,1.0,timpani,None,note,0
821.0,822.0,48,C3,1.0,0,206,2.0,timpani,None,note,0
822.0,823.0,48,C3,1.0,0,206,3.0,timpani,None,note,0
832.0,833.0,43,G2,1.0,0,209,1.0,timpani,None,note,0
836.0,837.0,43,G2,1.0,0,210,1.0,timpani,None,note,0
840.0,841.0,43,G2,1.0,0,211,1.0,timpani,None,note,0
844.0,845.0,43,G2,1.0,0,212,1.0,timpani,None,note,0
846.0,847.0,43,G2,1.0,0,212,3.0,timpani,None,note,0
852.0,853.0,43,G2,1.0,0,214,1.0,timpani,None,note,0
856.0,857.0,43,G2,1.0,0,215,1.0,timpani,None,note,0
860.0,861.0,43,G2,1.0,0,216,1.0,timpani,None,note,0
944.0,945.0,43,G2,1.0,0,237,1.0,timpani,None,note,0
948.0,949.0,43,G2,1.0,0,238,1.0,timpani,None,note,0
952.0,953.0,43,G2,1.0,0,239,1.0,timpani,None,note,0
956.0,957.0,43,G2,1.0,0,240,1.0,timpani,None,note,0
957.0,958.0,43,G2,1.0,0,240,2.0,timpani,None,note,0
958.0,959.0,43,G2,1.0,0,240,3.0,timpani,None,note,0
1160.0,1161.0,48,C3,1.0,0,291,1.0,timpani,None,note,0
1184.0,1185.0,48,C3,1.0,0,297,1.0,timpani,None,note,0
1188.0,1189.0,48,C3,1.0,0,298,1.0,timpani,None,note,0
1192.0,1193.0,43,G2,1.0,0,299,1.0,timpani,None,note,0
1196.0,1197.0,43,G2,1.0,0,300,1.0,timpani,None,note,0
1200.0,1201.0,43,G2,1.0,0,301,1.0,timpani,None,note,0
1216.0,1217.0,43,G2,1.0,0,305,1.0,timpani,None,note,0
1220.0,1221.0,43,G2,1.0,0,306,1.0,timpani,None,note,0
1224.0,1225.0,43,G2,1.0,0,307,1.0,timpani,None,note,0
1228.0,1229.0,43,G2,1.0,0,308,1.0,timpani,None,note,0
1230.0,1231.0,43,G2,1.0,0,308,3.0,timpani,None,note,0
1232.0,1233.0,48,C3,1.0,0,309,1.0,timpani,None,note,0
1234.0,1235.0,48,C3,1.0,0,309,3.0,timpani,None,note,0
1236.0,1237.0,48,C3,1.0,0,310,1.0,timpani,None,note,0
1248.0,1249.0,43,G2,1.0,0,313,1.0,timpani,None,note,0
1250.0,1251.0,43,G2,1.0,0,313,3.0,timpani,None,note,0
1252.0,1253.0,43,G2,1.0,0,314,1.0,timpani,None,note,0
1265.0,1265.75,48,C3,0.75,0,317,2.0,timpani,None,note,0
1265.75,1266.0,48,C3,0.25,0,317,2.75,timpani,None,note,0
1266.0,1267.0,48,C3,1.0,0,317,3.0,timpani,None,note,0
1269.0,1269.75,48,C3,0.75,0,318,2.0,timpani,None,note,0
1269.75,1270.0,48,C3,0.25,0,318,2.75,timpani,None,note,0
1270.0,1271.0,48,C3,1.0,0,318,3.0,timpani,None,note,0
1273.0,1273.75,48,C3,0.75,0,319,2.0,timpani,None,note,0
1273.75,1274.0,48,C3,0.25,0,319,2.75,timpani,None,note,0
1274.0,1275.0,48,C3,1.0,0,319,3.0,timpani,None,note,0
1277.0,1277.75,48,C3,0.75,0,320,2.0,timpani,None,note,0
1277.75,1278.0,48,C3,0.25,0,320,2.75,timpani,None,note,0
1278.0,1279.0,48,C3,1.0,0,320,3.0,timpani,None,note,0
1281.0,1281.75,48,C3,0.75,0,321,2.0,timpani,None,note,0
1281.75,1282.0,48,C3,0.25,0,321,2.75,timpani,None,note,0
1282.0,1283.0,48,C3,1.0,0,321,3.0,timpani,None,note,0
1285.0,1285.75,48,C3,0.75,0,322,2.0,timpani,None,note,0
1285.75,1286.0,48,C3,0.25,0,322,2.75,timpani,None,note,0
1286.0,1287.0,48,C3,1.0,0,322,3.0,timpani,None,note,0
1288.0,1289.0,48,C3,1.0,0,323,1.0,timpani,None,note,0
1290.0,1291.0,43,G2,1.0,0,323,3.0,timpani,None,note,0
1292.0,1293.0,48,C3,1.0,0,324,1.0,timpani,None,note,0
1294.0,1295.0,43,G2,1.0,0,324,3.0,timpani,None,note,0
1296.0,1297.0,48,C3,1.0,0,325,1.0,timpani,None,note,0
1297.0,1298.0,43,G2,1.0,0,325,2.0,timpani,None,note,0
1298.0,1299.0,48,C3,1.0,0,325,3.0,timpani,None,note,0
1299.0,1300.0,43,G2,1.0,0,325,4.0,timpani,None,note,0
1300.0,1301.0,48,C3,1.0,0,326,1.0,timpani,None,note,0
1301.0,1301.5,48,C3,0.5,0,326,2.0,timpani,None,note,0
1301.5,1302.0,48,C3,0.5,0,326,2.5,timpani,None,note,0
1302.0,1303.0,48,C3,1.0,0,326,3.0,timpani,None,note,0
1303.0,1304.0,48,C3,1.0,0,326,4.0,timpani,None,note,0
1304.0,1305.0,43,G2,1.0,0,327,1.0,timpani,None,note,0
1306.0,1307.0,48,C3,1.0,0,327,3.0,timpani,None,note,0
1308.0,1309.0,43,G2,1.0,0,328,1.0,timpani,None,note,0
